port,,Permanent Portfolio,Permanent Portfolio,Permanent Portfolio,Permanent Portfolio,Three Fund Portfolio,Three Fund Portfolio,Three Fund Portfolio,Pinwheel Portfolio,Pinwheel Portfolio,Pinwheel Portfolio,Pinwheel Portfolio,Pinwheel Portfolio,Pinwheel Portfolio,Pinwheel Portfolio,Pinwheel Portfolio,All Seasons Portfolio,All Seasons Portfolio,All Seasons Portfolio,All Seasons Portfolio,All Seasons Portfolio,Golden Butterfly,Golden Butterfly,Golden Butterfly,Golden Butterfly,Golden Butterfly,Coffeehouse Portfolio,Coffeehouse Portfolio,Coffeehouse Portfolio,Coffeehouse Portfolio,Coffeehouse Portfolio,Coffeehouse Portfolio,Coffeehouse Portfolio,Swensen Portfolio,Swensen Portfolio,Swensen Portfolio,Swensen Portfolio,Swensen Portfolio,Swensen Portfolio,7Twelve Portfolio,7Twelve Portfolio,7Twelve Portfolio,7Twelve Portfolio,7Twelve Portfolio,7Twelve Portfolio,7Twelve Portfolio,7Twelve Portfolio,7Twelve Portfolio,7Twelve Portfolio,7Twelve Portfolio,60/40 Portfolio,60/40 Portfolio,Ivy Portfolio,Ivy Portfolio,Ivy Portfolio,Ivy Portfolio,Ivy Portfolio
etfs,,VTI,TLT,BIL,GLD,VTI,VEA,AGG,VTI,IJS,VEA,VWO,IEI,BIL,IYR,GLD,VTI,TLT,IEI,DBC,GLD,VTI,IJS,TLT,SHY,GLD,SPY,SPYV,MDY,IJJ,VEA,IEI,IYR,VTI,VEA,VWO,IEI,TIP,IYR,SPY,MDY,IJR,VEA,VWO,IEI,BIL,TIP,DBC,IYR,BWX,VTI,AGG,VTI,VEA,IEI,DBC,IYR
date,risk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-30,agg,0.0,0.0,0.095004,0.904996,0.0,0.904426,0.095574,0.0,0.12527,0.0,0.0,0.0,0.0,0.0,0.87473,0.0,0.0,0.095844,0.0,0.904156,0.0,0.124649,0.0,0.0,0.875351,0.0,0.0,0.0,0.875404,0.0,0.0,0.124596,0.0,0.0,0.903008,0.096992,0.0,0.0,0.0,0.0,0.0,0.0,0.536685,0.0,0.0,0.0,0.463315,0.0,0.0,0.0,1.0,0.0,0.0,0.093504,0.906496,0.0
2010-05-31,cons,0.005025,0.0,0.994975,0.0,0.0,0.001806,0.998194,0.0001,0.0,0.004005,0.0,0.0,0.995895,0.0,0.0,0.089491,0.0,0.877467,0.033042,0.0,0.045226,0.0,0.0,0.954774,0.0,0.0,0.0,0.103197,0.0,0.0,0.896803,0.0,0.078261,0.001744,0.018179,0.901816,0.0,0.0,0.001499,0.0,0.0,0.0,0.003878,0.0,0.994623,0.0,0.0,0.0,0.0,0.030151,0.969849,0.086539,0.0,0.87911,0.034351,0.0
2010-05-31,mod_cons,0.170758,0.085518,0.668932,0.074793,0.257612,0.0,0.742388,0.061845,0.0,0.0,0.027128,0.700461,0.19949,0.011076,0.0,0.287785,0.0,0.665769,0.0,0.046446,0.233564,0.0,0.020587,0.670832,0.075017,0.0,0.0,0.0,0.0,0.0,0.702698,0.297302,0.0,0.0,0.027606,0.703267,0.0,0.269127,0.0,0.0,0.107465,0.0,0.0,0.604436,0.288099,0.0,0.0,0.0,0.0,0.276382,0.723618,0.0,0.0,0.726121,0.0,0.273879
2010-05-31,moder,0.330069,0.166238,0.349872,0.153822,0.505075,0.0,0.494925,0.0,0.0,0.0,0.0,0.599644,0.0,0.301058,0.099299,0.472271,0.0,0.390507,0.0,0.137222,0.408461,0.0,0.092809,0.349347,0.149383,0.0,0.0,0.0,0.0,0.0,0.468465,0.531535,0.0,0.0,0.0,0.480177,0.0,0.519823,0.0,0.0,0.347117,0.0,0.0,0.652883,0.0,0.0,0.0,0.0,0.0,0.517588,0.482412,0.0,0.0,0.480177,0.0,0.519823
2010-05-31,mod_agg,0.492622,0.248613,0.024293,0.234471,0.752537,0.0,0.247463,0.0,0.0,0.0,0.0,0.135942,0.0,0.610053,0.254005,0.656758,0.0,0.115248,0.0,0.227994,0.587103,0.0,0.166494,0.021088,0.225314,0.0,0.0,0.0,0.0,0.0,0.234233,0.765767,0.0,0.0,0.0,0.234233,0.0,0.765767,0.0,0.0,0.679091,0.0,0.0,0.320909,0.0,0.0,0.0,0.0,0.0,0.758794,0.241206,0.0,0.0,0.234233,0.0,0.765767
2010-05-31,agg,0.666256,0.018367,0.0,0.315377,0.90883,0.0,0.09117,0.0,0.0,0.0,0.0,0.0,0.0,0.839353,0.160647,0.822871,0.0,0.0,0.0,0.177129,0.729376,0.0,0.005873,0.0,0.264751,0.0,0.0,0.0,0.0,0.0,0.093693,0.906307,0.0,0.0,0.0,0.093693,0.0,0.906307,0.0,0.0,0.878276,0.0,0.0,0.121724,0.0,0.0,0.0,0.0,0.0,0.904523,0.095477,0.0,0.0,0.093693,0.0,0.906307
2010-06-30,cons,0.003373,0.00229,0.994337,0.0,0.0,0.001972,0.998028,0.001151,0.000682,0.0,0.003117,0.006934,0.988116,0.0,0.0,0.093603,0.0,0.878696,0.027702,0.0,0.041633,0.001979,0.0,0.956389,0.0,0.0,0.0,0.104633,0.0,0.0,0.895367,0.0,0.080099,0.0,0.022964,0.896938,0.0,0.0,0.0,0.0,0.0,0.0,0.004947,0.003086,0.991966,0.0,0.0,0.0,0.0,0.035176,0.964824,0.084196,0.0,0.882374,0.03343,0.0
2010-06-30,mod_cons,0.183278,0.0,0.716207,0.100514,0.260836,0.0,0.739164,0.0,0.0,0.0,0.0,0.832439,0.0,0.167561,0.0,0.0,0.0,0.710158,0.289842,0.0,0.0,0.255535,0.0,0.690867,0.053598,0.0,0.0,0.0,0.0,0.0,0.726492,0.273508,0.0,0.0,0.0,0.73406,0.0,0.26594,0.0,0.0,0.0,0.0,0.0,0.794114,0.0,0.0,0.053821,0.152065,0.0,0.276382,0.723618,0.0,0.0,0.705102,0.040666,0.254232
2010-06-30,moder,0.36023,0.0,0.433007,0.206764,0.507224,0.0,0.492776,0.0,0.0,0.0,0.0,0.552437,0.0,0.447563,0.0,0.0,0.0,0.473439,0.526561,0.0,0.0,0.486342,0.0,0.397427,0.116231,0.0,0.0,0.0,0.0,0.0,0.484328,0.515672,0.0,0.0,0.0,0.491896,0.0,0.508104,0.0,0.0,0.0,0.0,0.0,0.530618,0.0,0.0,0.030641,0.438741,0.0,0.517588,0.482412,0.0,0.0,0.478377,0.018985,0.502638
2010-06-30,mod_agg,0.537188,0.0,0.149809,0.313002,0.753612,0.0,0.246388,0.0,0.0,0.0,0.0,0.272434,0.0,0.727566,0.0,0.0,0.0,0.236719,0.763281,0.0,0.0,0.717149,0.0,0.103986,0.178865,0.0,0.0,0.0,0.0,0.0,0.242164,0.757836,0.0,0.0,0.0,0.242164,0.0,0.757836,0.0,0.0,0.0,0.0,0.0,0.267135,0.0,0.0,0.007443,0.725423,0.0,0.758794,0.241206,0.0,0.0,0.242164,0.0,0.757836
2010-06-30,agg,0.686458,0.0,0.0,0.313542,0.917871,0.0,0.082129,0.0,0.0,0.0,0.0,0.105947,0.0,0.894053,0.0,0.0,0.0,0.092997,0.907003,0.0,0.0,0.880225,0.0,0.0,0.119775,0.0,0.0,0.0,0.0,0.0,0.090811,0.909189,0.0,0.0,0.0,0.098379,0.0,0.901621,0.0,0.0,0.0,0.0,0.0,0.105947,0.0,0.0,0.0,0.894053,0.0,0.904523,0.095477,0.0,0.0,0.098379,0.0,0.901621
2010-07-31,cons,0.004782,0.001016,0.994202,0.0,0.00708,0.0,0.99292,0.000659,0.0,0.00279,0.0,0.0,0.996551,0.0,0.0,0.096757,0.0,0.873176,0.030067,0.0,0.038997,0.0,0.0,0.961003,0.0,0.0,0.0,0.103158,0.0,0.0,0.896842,0.0,0.098217,0.0,0.007736,0.894046,0.0,0.0,0.0,0.0,0.0,0.0,0.005339,0.006398,0.988263,0.0,0.0,0.0,0.0,0.040201,0.959799,0.079899,0.0,0.881156,0.038945,0.0
2010-07-31,mod_cons,0.108374,0.125254,0.700049,0.066323,0.258806,0.0,0.741194,0.0,0.08535,0.0,0.029246,0.627123,0.231481,0.0,0.0268,0.210773,0.05932,0.630574,0.0,0.099334,0.0,0.141882,0.121195,0.647403,0.089521,0.0,0.0,0.327369,0.0,0.0,0.672631,0.0,0.0,0.0,0.296504,0.703496,0.0,0.0,0.0,0.0,0.09611,0.0,0.033243,0.69796,0.172687,0.0,0.0,0.0,0.0,0.281407,0.718593,0.413245,0.0,0.586755,0.0,0.0
2010-07-31,moder,0.207352,0.242695,0.413155,0.136798,0.510532,0.0,0.489468,0.0,0.268992,0.0,0.0,0.514561,0.0,0.0,0.216447,0.276805,0.209532,0.340778,0.0,0.172885,0.0,0.242047,0.276349,0.311593,0.17001,0.0,0.0,0.551579,0.0,0.0,0.448421,0.0,0.0,0.0,0.534171,0.465829,0.0,0.0,0.0,0.0,0.313661,0.0,0.098934,0.587405,0.0,0.0,0.0,0.0,0.0,0.522613,0.477387,0.741742,0.0,0.258258,0.0,0.0
2010-07-31,mod_agg,0.308266,0.362535,0.120415,0.208784,0.762259,0.0,0.237741,0.0,0.452949,0.0,0.0,0.096911,0.0,0.0,0.45014,0.344327,0.362914,0.044599,0.0,0.24816,0.0,0.377981,0.365023,0.0,0.256996,0.0,0.0,0.77579,0.0,0.0,0.22421,0.0,0.0,0.0,0.771839,0.228161,0.0,0.0,0.0,0.0,0.573285,0.0,0.178303,0.248412,0.0,0.0,0.0,0.0,0.0,0.763819,0.236181,0.823845,0.0,0.0,0.0,0.176155
2010-07-31,agg,0.363595,0.220777,0.0,0.415628,0.902106,0.0,0.097894,0.0,0.586868,0.0,0.203707,0.0,0.0,0.0,0.209424,0.374663,0.09572,0.0,0.0,0.529617,0.0,0.657462,0.005644,0.0,0.336894,0.0,0.0,0.914586,0.0,0.0,0.085414,0.0,0.0,0.0,0.91444,0.08556,0.0,0.0,0.0,0.0,0.722764,0.0,0.224001,0.053235,0.0,0.0,0.0,0.0,0.0,0.904523,0.095477,0.313846,0.0,0.0,0.0,0.686154
2010-08-31,cons,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.002815,0.0,0.001615,0.0,0.0,0.99557,0.0,0.0,0.08953,0.0,0.879619,0.03085,0.0,0.040925,0.000811,0.0,0.958264,0.0,0.00685,0.0,0.096043,0.0,0.0,0.897107,0.0,0.084362,0.0,0.015738,0.8999,0.0,0.0,2.2e-05,0.0,0.0,0.0,0.00486,0.005938,0.98918,0.0,0.0,0.0,0.0,0.035176,0.964824,0.076907,0.0,0.884164,0.038929,0.0
2010-08-31,mod_cons,0.011331,0.057296,0.69873,0.232643,0.0,0.0,1.0,0.0,0.058869,0.0,0.0,0.566803,0.324292,0.0,0.050036,0.0,0.0,0.723569,0.063292,0.213139,0.0,0.08216,0.044233,0.658759,0.214849,0.0,0.0,0.0,0.0,0.0,0.766015,0.233985,0.0,0.0,0.0,0.872406,0.0,0.127594,0.0,0.0,0.035111,0.0,0.0,0.363916,0.579841,0.0,0.021132,0.0,0.0,0.025126,0.974874,0.0,0.0,0.773821,0.197505,0.028673
2010-08-31,moder,0.016072,0.109589,0.407189,0.46715,0.0,0.0,1.0,0.0,0.093858,0.0,0.0,0.647901,0.0,0.0,0.258241,0.0,0.0,0.489087,0.031549,0.479363,0.0,0.135653,0.141212,0.301323,0.421813,0.0,0.0,0.0,0.0,0.0,0.510677,0.489323,0.0,0.0,0.0,0.574511,0.0,0.425489,0.0,0.0,0.064717,0.0,0.0,0.723691,0.166217,0.0,0.045376,0.0,0.0,0.015075,0.984925,0.0,0.0,0.51191,0.458037,0.030053
2010-08-31,mod_agg,0.020714,0.161915,0.11572,0.701651,0.0,0.0,1.0,0.0,0.109823,0.0,0.0,0.261239,0.0,0.0,0.628938,0.0,0.0,0.254484,0.0,0.745516,0.0,0.168837,0.174992,0.0,0.656171,0.0,0.0,0.0,0.0,0.0,0.255338,0.744662,0.0,0.0,0.0,0.276617,0.0,0.723383,0.0,0.0,0.031062,0.0,0.0,0.426384,0.0,0.0,0.084424,0.0,0.458131,0.005025,0.994975,0.0,0.0,0.249983,0.718543,0.031475
2010-08-31,agg,0.0,0.139673,0.0,0.860327,0.0,0.0,1.0,0.0,0.119322,0.0,0.0,0.031086,0.0,0.0,0.849592,0.0,0.0,0.098966,0.0,0.901034,0.0,0.129199,0.014515,0.0,0.856286,0.0,0.0,0.0,0.0,0.0,0.085113,0.914887,0.0,0.0,0.0,0.106391,0.0,0.893609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155618,0.0,0.844382,0.0,1.0,0.0,0.0,0.080503,0.887109,0.032388
2010-09-30,cons,0.005491,0.002147,0.992362,0.0,0.012427,0.0,0.987573,0.003329,0.0,0.00019,0.000698,0.0,0.995783,0.0,0.0,0.085713,0.0,0.888377,0.025909,0.0,0.041594,0.0,0.0,0.958406,0.0,0.0,0.0,0.105981,0.0,0.0,0.894019,0.0,0.093126,0.0,0.011429,0.895445,0.0,0.0,0.0,0.0,0.0,0.0,0.004961,0.005557,0.989482,0.0,0.0,0.0,0.0,0.040201,0.959799,0.083288,0.0,0.878622,0.03809,0.0
2010-09-30,mod_cons,0.093364,0.207342,0.699294,0.0,0.265993,0.0,0.734007,0.0,0.038609,0.0,0.017788,0.454056,0.489546,0.0,0.0,0.11369,0.223514,0.58772,0.075077,0.0,0.0,0.105463,0.178025,0.708199,0.008312,0.0,0.151276,0.0,0.0,0.0,0.848724,0.0,0.0,0.0,0.288181,0.711819,0.0,0.0,0.0,0.0,0.023989,0.0,0.01757,0.417793,0.525205,0.0,0.015443,0.0,0.0,0.281407,0.718593,0.2121,0.0,0.628541,0.159359,0.0
2010-09-30,moder,0.179455,0.408446,0.412099,0.0,0.506214,0.0,0.493786,0.0,0.081743,0.0,0.030533,0.887724,0.0,0.0,0.0,0.129776,0.448276,0.309687,0.112261,0.0,0.0,0.172221,0.367547,0.443691,0.016541,0.0,0.434184,0.0,0.0,0.0,0.565816,0.0,0.0,0.0,0.525454,0.474546,0.0,0.0,0.0,0.0,0.053403,0.0,0.021446,0.827137,0.058422,0.0,0.039592,0.0,0.0,0.522613,0.477387,0.341023,0.0,0.378437,0.280539,0.0
2010-09-30,mod_agg,0.267312,0.613649,0.119038,0.0,0.75978,0.0,0.24022,0.0,0.552922,0.0,0.0,0.447078,0.0,0.0,0.0,0.146266,0.678039,0.02548,0.150215,0.0,0.0,0.238993,0.557057,0.17918,0.02477,0.0,0.717092,0.0,0.0,0.0,0.282908,0.0,0.0,0.0,0.762727,0.237273,0.0,0.0,0.0,0.0,0.0,0.0,0.49909,0.50091,0.0,0.0,0.0,0.0,0.0,0.763819,0.236181,0.46979,0.0,0.128365,0.401845,0.0
2010-09-30,agg,0.200658,0.799342,0.0,0.0,0.906581,0.0,0.093419,0.0,0.828047,0.0,0.0,0.171953,0.0,0.0,0.0,0.0,0.861436,0.0,0.138564,0.0,0.0,0.278442,0.669309,0.022745,0.029503,0.0,0.898961,0.0,0.0,0.0,0.101039,0.0,0.0,0.0,0.907727,0.092273,0.0,0.0,0.0,0.0,0.0,0.0,0.802273,0.197727,0.0,0.0,0.0,0.0,0.0,0.904523,0.095477,0.400398,0.0,0.0,0.599602,0.0
2010-10-31,cons,0.006372,0.003623,0.990005,0.0,0.006335,0.002042,0.991622,0.004718,0.0,0.0,0.000202,0.001998,0.993083,0.0,0.0,0.083037,0.0,0.884568,0.032395,0.0,0.045463,0.0,0.000927,0.953611,0.0,0.0,0.0,0.103261,0.0,0.0,0.896739,0.0,0.078303,0.0,0.022378,0.899319,0.0,0.0,0.00044,0.0,0.0,0.0,0.004507,0.004405,0.990648,0.0,0.0,0.0,0.0,0.040201,0.959799,0.072242,0.0,0.888457,0.039301,0.0
2010-10-31,mod_cons,0.068599,0.241188,0.690213,0.0,0.377731,0.0,0.622269,0.027093,0.0,0.0,0.0,0.396198,0.566731,0.009978,0.0,0.003333,0.188393,0.675614,0.132661,0.0,0.10458,0.0,0.238894,0.651469,0.005056,0.0,0.0,0.0,0.0,0.0,0.794658,0.205342,0.0,0.0,0.0,0.547104,0.326463,0.126434,0.0,0.014031,0.0,0.0,0.0,0.368135,0.586314,0.0,0.02495,0.006571,0.0,0.281407,0.718593,0.0,0.0,0.736997,0.184898,0.078105
2010-10-31,moder,0.129674,0.473982,0.396345,0.0,1.0,0.0,0.0,0.035793,0.0,0.0,0.0,0.782922,0.152574,0.028711,0.0,0.0,0.414569,0.39829,0.187141,0.0,0.162249,0.0,0.471344,0.353512,0.012895,0.0,0.0,0.0,0.0,0.0,0.534588,0.465412,0.0,0.0,0.0,0.0,0.666113,0.333887,0.0,0.006355,0.0,0.0,0.0,0.717729,0.197641,0.0,0.055437,0.022839,0.0,0.522613,0.477387,0.0,0.0,0.47696,0.37108,0.15196
2010-10-31,mod_agg,0.191868,0.711554,0.096578,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606829,0.0,0.393171,0.0,0.0,0.642442,0.11739,0.240168,0.0,0.219703,0.0,0.703838,0.05573,0.020729,0.0,0.0,0.0,0.0,0.0,0.26007,0.73993,0.0,0.0,0.0,0.0,0.324055,0.675945,0.0,0.0,0.0,0.0,0.0,0.58328,0.0,0.0,0.304155,0.112565,0.0,0.763819,0.236181,0.0,0.0,0.201622,0.568273,0.230105
2010-10-31,agg,0.12241,0.87759,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231173,0.0,0.768827,0.0,0.0,0.822107,0.0,0.177893,0.0,0.119449,0.0,0.880551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101138,0.898862,0.0,0.0,0.0,0.0,0.126021,0.873979,0.0,0.0,0.0,0.0,0.0,0.184663,0.0,0.0,0.600704,0.214633,0.0,0.904523,0.095477,0.0,0.0,0.048658,0.677809,0.273533
2010-11-30,cons,0.006435,0.003823,0.989682,6.1e-05,0.016296,0.0,0.983704,0.004128,0.0,0.0,0.000802,0.005752,0.989318,0.0,0.0,0.089401,0.0,0.882211,0.028388,0.0,0.040103,0.0,0.0,0.959897,0.0,0.0,0.0,0.095445,0.0,0.0,0.904555,0.0,0.079584,0.0,0.016903,0.903514,0.0,0.0,0.000498,0.0,0.0,0.0,0.004406,0.002208,0.992888,0.0,0.0,0.0,0.0,0.040201,0.959799,0.080342,0.0,0.885813,0.033844,0.0
2010-11-30,mod_cons,0.0,0.0,0.746923,0.253077,0.0,0.0,1.0,0.0,0.0,0.0,0.012259,0.411627,0.560926,0.015189,0.0,0.0,0.0,0.851705,0.0,0.148295,0.0,0.03095,0.0,0.724225,0.244824,0.0,0.0,0.0,0.0,0.0,0.914067,0.085933,0.0,0.0,0.0,0.914067,0.0,0.085933,0.0,0.0,0.016546,0.0,0.002128,0.34655,0.618199,0.0,0.012466,0.004111,0.0,0.030151,0.969849,0.0,0.0,0.914067,0.0,0.085933
2010-11-30,moder,0.0,0.0,0.499631,0.500369,0.0,0.0,1.0,0.0,0.0,0.0,0.018227,0.813226,0.134699,0.033847,0.0,0.0,0.0,0.571859,0.0,0.428141,0.0,0.03291,0.0,0.468779,0.498311,0.0,0.0,0.0,0.0,0.0,0.609378,0.390622,0.0,0.0,0.0,0.609378,0.0,0.390622,0.0,0.0,0.018107,0.0,0.0,0.677416,0.256718,0.0,0.029853,0.017907,0.0,0.020101,0.979899,0.0,0.0,0.609378,0.0,0.390622
2010-11-30,mod_agg,0.0,0.0,0.247292,0.752708,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.549113,0.0,0.096495,0.354392,0.0,0.0,0.279846,0.0,0.720154,0.0,0.034969,0.0,0.213236,0.751795,0.0,0.0,0.0,0.0,0.0,0.304689,0.695311,0.0,0.0,0.0,0.304689,0.0,0.695311,0.0,0.0,0.0,0.0,0.0,0.803271,0.0,0.0,0.0,0.196729,0.0,0.01005,0.98995,0.0,0.0,0.304689,0.0,0.695311
2010-11-30,agg,0.0,0.0,0.095889,0.904111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.173409,0.0,0.138454,0.688136,0.0,0.0,0.109505,0.0,0.890495,0.0,0.036137,0.0,0.061183,0.90268,0.0,0.0,0.0,0.0,0.0,0.110796,0.889204,0.0,0.0,0.0,0.110796,0.0,0.889204,0.0,0.0,0.0,0.0,0.0,0.304689,0.0,0.0,0.0,0.695311,0.0,0.0,1.0,0.0,0.0,0.110796,0.0,0.889204
2010-12-31,cons,0.006725,0.004151,0.989124,0.0,0.011943,0.0,0.988057,0.000902,0.0,0.0,0.003442,0.005489,0.990166,0.0,0.0,0.090826,0.0,0.883416,0.025757,0.0,0.040201,0.0,0.0,0.955402,0.004397,0.000142,0.0,0.096098,0.0,0.0,0.90376,0.0,0.09871,0.0,0.004845,0.896445,0.0,0.0,0.000795,0.0,0.0,0.0,0.004079,0.0,0.995126,0.0,0.0,0.0,0.0,0.040201,0.959799,0.079013,0.0,0.886904,0.034083,0.0
2010-12-31,mod_cons,0.043957,0.178359,0.702463,0.075221,0.0,0.251598,0.748402,0.0,0.0,0.0,0.075639,0.664238,0.259318,0.0,0.000805,0.004345,0.148211,0.700437,0.131687,0.01532,0.044335,0.01572,0.171524,0.680687,0.087735,0.0,0.0,0.0,0.0,0.0,0.717764,0.282236,0.0,0.0,0.241433,0.758567,0.0,0.0,0.0,0.0,0.0,0.0,0.06773,0.646257,0.267304,0.0,0.018708,0.0,0.0,0.030151,0.969849,0.0,0.0,0.702745,0.175823,0.121432
2010-12-31,moder,0.079447,0.345259,0.422238,0.153056,0.0,0.501065,0.498935,0.0,0.0,0.0,0.182777,0.623364,0.0,0.0,0.19386,0.0,0.336574,0.437433,0.178275,0.047718,0.051603,0.02981,0.347055,0.409979,0.161553,0.0,0.0,0.0,0.0,0.0,0.475821,0.524179,0.0,0.0,0.494289,0.505711,0.0,0.0,0.0,0.0,0.0,0.0,0.32041,0.67959,0.0,0.0,0.0,0.0,0.0,0.0201,0.9799,0.0,0.0,0.405541,0.340541,0.253919
2010-12-31,mod_agg,0.115493,0.515442,0.136434,0.232631,0.0,0.750533,0.249467,0.0,0.0,0.0,0.314998,0.185595,0.0,0.0,0.499408,0.0,0.531537,0.162438,0.223816,0.082209,0.059203,0.044143,0.526162,0.13361,0.236881,0.0,0.0,0.0,0.0,0.0,0.233878,0.766122,0.0,0.0,0.747144,0.252856,0.0,0.0,0.0,0.0,0.0,0.0,0.663708,0.336292,0.0,0.0,0.0,0.0,0.0,0.01005,0.98995,0.0,0.0,0.108307,0.505363,0.38633
2010-12-31,agg,0.096499,0.615809,0.0,0.287692,0.0,0.900213,0.099787,0.0,0.0,0.0,0.570178,0.0,0.0,0.0,0.429822,0.0,0.646599,0.000256,0.250709,0.102437,0.00734,0.075627,0.629076,0.0,0.287957,0.0,0.0,0.0,0.0,0.0,0.088712,0.911288,0.0,0.0,0.901325,0.098675,0.0,0.0,0.0,0.0,0.0,0.0,0.866884,0.133116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.336592,0.663408
2011-01-31,cons,0.00676,0.002797,0.990443,0.0,0.017976,0.0,0.982024,0.004622,0.0,0.0,0.000552,0.00284,0.991987,0.0,0.0,0.090981,0.0,0.876427,0.032592,0.0,0.035194,0.004224,0.0,0.960581,0.0,0.0,0.0,0.106829,0.0,0.0,0.893171,0.0,0.111327,0.0,0.000654,0.888019,0.0,0.0,0.000602,0.0,0.0,0.0,0.0047,0.005828,0.98887,0.0,0.0,0.0,0.0,0.045226,0.954774,0.084939,0.0,0.879067,0.035994,0.0
2011-01-31,mod_cons,0.027292,0.168003,0.69265,0.112055,0.011984,0.0,0.988016,0.0,0.022313,0.0,0.013437,0.377967,0.586283,0.0,0.0,0.0,0.066715,0.735194,0.198092,0.0,0.0,0.060961,0.146028,0.678297,0.114715,0.0,0.0,0.050806,0.045314,0.0,0.90388,0.0,0.073919,0.0,0.022236,0.903845,0.0,0.0,0.0,0.0,0.026233,0.0,0.0,0.434727,0.500448,0.0,0.038592,0.0,0.0,0.030151,0.969849,0.0,0.0,0.781536,0.218464,0.0
2011-01-31,moder,0.046493,0.325799,0.402364,0.225344,0.005992,0.0,0.994008,0.0,0.045259,0.0,0.022847,0.751992,0.17808,0.0,0.001823,0.0,0.352331,0.278665,0.369004,0.0,0.0,0.0948,0.3256,0.358536,0.221064,0.0,0.0,0.006988,0.087749,0.0,0.905262,0.0,0.036514,0.0,0.043809,0.919677,0.0,0.0,0.0,0.0,0.047059,0.0,0.0,0.860639,0.013375,0.0,0.078926,0.0,0.0,0.020101,0.979899,0.0,0.0,0.521024,0.478976,0.0
2011-01-31,mod_agg,0.066217,0.486784,0.106026,0.340972,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.661725,0.0,0.00244,0.335835,0.0,0.379009,0.0,0.620991,0.0,0.0,0.128736,0.505179,0.038695,0.327391,0.0,0.0,0.0,0.031238,0.0,0.953891,0.014871,0.000472,0.0,0.05676,0.932411,0.0,0.010358,0.0,0.0,0.0,0.0,0.0,0.468921,0.0,0.0,0.531079,0.0,0.0,0.01005,0.98995,0.0,0.0,0.260512,0.739488,0.0
2011-01-31,agg,0.010367,0.557824,0.0,0.431809,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.256899,0.0,0.0,0.743101,0.0,0.140374,0.0,0.859626,0.0,0.0,0.0,0.461094,0.0,0.538906,0.0,0.0,0.0,0.000695,0.0,0.967602,0.031703,0.0,0.0,0.0,0.967167,0.0,0.032833,0.0,0.0,0.0,0.0,0.0,0.187569,0.0,0.0,0.812431,0.0,0.0,0.0,1.0,0.0,0.0,0.104205,0.895795,0.0
2011-02-28,cons,0.006981,0.000429,0.990171,0.002419,0.0,0.0,1.0,0.005232,0.0,2.6e-05,0.0,0.0,0.994742,0.0,0.0,0.092097,0.0,0.877004,0.030899,0.0,0.038957,0.00193,0.0,0.959114,0.0,0.0,0.0,0.107426,0.0,0.0,0.892574,0.0,0.107347,0.0,0.003638,0.889015,0.0,0.0,0.00016,0.0,0.0,0.0,0.004885,0.000823,0.994132,0.0,0.0,0.0,0.0,0.045226,0.954774,0.082439,0.0,0.879996,0.037564,0.0
2011-02-28,mod_cons,0.013827,0.0,0.732524,0.253649,0.0,0.0,1.0,0.0,0.022218,0.0,0.063013,0.53252,0.273686,0.0,0.108564,0.0,0.0,0.700505,0.122324,0.177171,0.0,0.079756,0.0,0.690601,0.229643,0.0,0.0,0.0,0.0,0.0,0.817566,0.182434,0.0,0.0,0.245596,0.754404,0.0,0.0,0.0,0.0,0.0,0.0,0.077971,0.754073,0.099408,0.0,0.068548,0.0,0.0,0.030151,0.969849,0.0,0.0,0.728887,0.271113,0.0
2011-02-28,moder,0.020606,0.0,0.479544,0.49985,0.0,0.0,1.0,0.0,0.020869,0.0,0.115382,0.554042,0.0,0.0,0.309707,0.0,0.0,0.445954,0.143944,0.410101,0.0,0.128617,0.0,0.409859,0.461524,0.0,0.0,0.0,0.0,0.0,0.554777,0.445223,0.0,0.0,0.497064,0.502936,0.0,0.0,0.0,0.0,0.0,0.0,0.253093,0.543849,0.0,0.0,0.203058,0.0,0.0,0.020101,0.979899,0.0,0.0,0.485925,0.514075,0.0
2011-02-28,mod_agg,0.027527,0.0,0.221397,0.751076,0.0,0.0,1.0,0.0,0.0024,0.0,0.166679,0.267927,0.0,0.0,0.562994,0.0,0.0,0.191378,0.16565,0.642972,0.0,0.177502,0.0,0.129101,0.693396,0.0,0.0,0.0,0.0,0.0,0.262789,0.737211,0.0,0.0,0.748532,0.251468,0.0,0.0,0.0,0.0,0.0,0.0,0.44159,0.213404,0.0,0.0,0.345006,0.0,0.0,0.01005,0.98995,0.0,0.0,0.242962,0.757038,0.0
