security,date,value
MDY,2006-12-27,125.7718
MDY,2006-12-28,125.2451
MDY,2006-12-29,124.5400
MDY,2007-01-03,124.9563
MDY,2007-01-04,125.1007
MDY,2007-01-05,123.4611
MDY,2007-01-08,123.7075
MDY,2007-01-09,124.4126
MDY,2007-01-10,125.2706
MDY,2007-01-11,125.9672
MDY,2007-01-12,127.3094
MDY,2007-01-16,126.4599
MDY,2007-01-17,126.6893
MDY,2007-01-18,125.5339
MDY,2007-01-19,126.1541
MDY,2007-01-22,125.7973
MDY,2007-01-23,126.4769
MDY,2007-01-24,127.8107
MDY,2007-01-25,126.6553
MDY,2007-01-26,126.7912
MDY,2007-01-29,127.5473
MDY,2007-01-30,128.0485
MDY,2007-01-31,128.7196
MDY,2007-02-01,130.1129
MDY,2007-02-02,130.2318
MDY,2007-02-05,130.6820
MDY,2007-02-06,131.1323
MDY,2007-02-07,131.8459
MDY,2007-02-08,131.7439
MDY,2007-02-09,131.1748
MDY,2007-02-12,130.4782
MDY,2007-02-13,131.6590
MDY,2007-02-14,132.5935
MDY,2007-02-15,132.6190
MDY,2007-02-16,132.8738
MDY,2007-02-20,133.7573
MDY,2007-02-21,134.1226
MDY,2007-02-22,134.7513
MDY,2007-02-23,134.2415
MDY,2007-02-26,134.1396
MDY,2007-02-27,129.2464
MDY,2007-02-28,130.1044
MDY,2007-03-01,129.6032
MDY,2007-03-02,127.4539
MDY,2007-03-05,124.7184
MDY,2007-03-06,126.9611
MDY,2007-03-07,127.6747
MDY,2007-03-08,128.9320
MDY,2007-03-09,129.1699
MDY,2007-03-12,129.5607
MDY,2007-03-13,127.2500
MDY,2007-03-14,127.7937
MDY,2007-03-15,127.8277
MDY,2007-03-16,127.7202
MDY,2007-03-19,129.1447
MDY,2007-03-20,130.0745
MDY,2007-03-21,131.9340
MDY,2007-03-22,132.3691
MDY,2007-03-23,132.7273
MDY,2007-03-26,132.2838
MDY,2007-03-27,132.2070
MDY,2007-03-28,131.6184
MDY,2007-03-29,131.2090
MDY,2007-03-30,131.8487
MDY,2007-04-02,132.0876
MDY,2007-04-03,133.1709
MDY,2007-04-04,133.3244
MDY,2007-04-05,133.2818
MDY,2007-04-09,133.8789
MDY,2007-04-10,134.2201
MDY,2007-04-11,133.4182
MDY,2007-04-12,134.3480
MDY,2007-04-13,134.7319
MDY,2007-04-16,136.0114
MDY,2007-04-17,136.0028
MDY,2007-04-18,135.6275
MDY,2007-04-19,135.3375
MDY,2007-04-20,136.7279
MDY,2007-04-23,136.7535
MDY,2007-04-24,136.8303
MDY,2007-04-25,137.4956
MDY,2007-04-26,138.2718
MDY,2007-04-27,137.4785
MDY,2007-04-30,135.4996
MDY,2007-05-01,135.8578
MDY,2007-05-02,137.4274
MDY,2007-05-03,137.6577
MDY,2007-05-04,138.5960
MDY,2007-05-07,138.3315
MDY,2007-05-08,138.2121
MDY,2007-05-09,139.2699
MDY,2007-05-10,137.8795
MDY,2007-05-11,138.6301
MDY,2007-05-14,138.3315
MDY,2007-05-15,137.8197
MDY,2007-05-16,138.3145
MDY,2007-05-17,138.3742
MDY,2007-05-18,139.4746
MDY,2007-05-21,140.5067
MDY,2007-05-22,140.6688
MDY,2007-05-23,140.6602
MDY,2007-05-24,138.2889
MDY,2007-05-25,139.2954
MDY,2007-05-29,139.9608
MDY,2007-05-30,141.5303
MDY,2007-05-31,142.4516
MDY,2007-06-01,143.0060
MDY,2007-06-04,143.5860
MDY,2007-06-05,143.1425
MDY,2007-06-06,140.9588
MDY,2007-06-07,137.8027
MDY,2007-06-08,139.5940
MDY,2007-06-11,139.7731
MDY,2007-06-12,138.0756
MDY,2007-06-13,139.7475
MDY,2007-06-14,140.8820
MDY,2007-06-15,141.7552
MDY,2007-06-18,141.1907
MDY,2007-06-19,141.1565
MDY,2007-06-20,140.4211
MDY,2007-06-21,140.8914
MDY,2007-06-22,139.8481
MDY,2007-06-25,138.3772
MDY,2007-06-26,137.2484
MDY,2007-06-27,139.3093
MDY,2007-06-28,139.4889
MDY,2007-06-29,139.3521
MDY,2007-07-02,141.0796
MDY,2007-07-03,141.6269
MDY,2007-07-05,141.4986
MDY,2007-07-06,142.3025
MDY,2007-07-09,142.3880
MDY,2007-07-10,140.3698
MDY,2007-07-11,141.4815
MDY,2007-07-12,143.2517
MDY,2007-07-13,143.7477
MDY,2007-07-16,143.0636
MDY,2007-07-17,143.3629
MDY,2007-07-18,143.0208
MDY,2007-07-19,143.3715
MDY,2007-07-20,142.1315
MDY,2007-07-23,141.4901
MDY,2007-07-24,138.8390
MDY,2007-07-25,138.0693
MDY,2007-07-26,135.0676
MDY,2007-07-27,132.3396
MDY,2007-07-30,134.3493
MDY,2007-07-31,132.8100
MDY,2007-08-01,133.5369
MDY,2007-08-02,134.7512
MDY,2007-08-03,131.0996
MDY,2007-08-06,131.9035
MDY,2007-08-07,133.4086
MDY,2007-08-08,135.4439
MDY,2007-08-09,131.5015
MDY,2007-08-10,132.0830
MDY,2007-08-13,132.6817
MDY,2007-08-14,130.5437
MDY,2007-08-15,128.2005
MDY,2007-08-16,127.9782
MDY,2007-08-17,130.5950
MDY,2007-08-20,130.8430
MDY,2007-08-21,131.3732
MDY,2007-08-22,132.9895
MDY,2007-08-23,132.5106
MDY,2007-08-24,134.7085
MDY,2007-08-27,132.7415
MDY,2007-08-28,130.2872
MDY,2007-08-29,132.9895
MDY,2007-08-30,132.3396
MDY,2007-08-31,134.3065
MDY,2007-09-04,135.6321
MDY,2007-09-05,134.9736
MDY,2007-09-06,135.3841
MDY,2007-09-07,133.2803
MDY,2007-09-10,131.9890
MDY,2007-09-11,133.5796
MDY,2007-09-12,134.2638
MDY,2007-09-13,133.7336
MDY,2007-09-14,133.9645
MDY,2007-09-17,133.5027
MDY,2007-09-18,137.1714
MDY,2007-09-19,137.8726
MDY,2007-09-20,137.0431
MDY,2007-09-21,137.0436
MDY,2007-09-24,136.6151
MDY,2007-09-25,136.2894
MDY,2007-09-26,137.0779
MDY,2007-09-27,138.3635
MDY,2007-09-28,137.8578
MDY,2007-10-01,139.5462
MDY,2007-10-02,139.9405
MDY,2007-10-03,140.4204
MDY,2007-10-04,139.9490
MDY,2007-10-05,142.4259
MDY,2007-10-08,141.4746
MDY,2007-10-09,142.9144
MDY,2007-10-10,142.6230
MDY,2007-10-11,141.9203
MDY,2007-10-12,142.1859
MDY,2007-10-15,141.5432
MDY,2007-10-16,139.7176
MDY,2007-10-17,140.1204
MDY,2007-10-18,140.4033
MDY,2007-10-19,136.2123
MDY,2007-10-22,137.5664
MDY,2007-10-23,138.4406
MDY,2007-10-24,138.5435
MDY,2007-10-25,138.5006
MDY,2007-10-26,139.6662
MDY,2007-10-29,140.0433
MDY,2007-10-30,138.9548
MDY,2007-10-31,141.4060
MDY,2007-11-01,138.1406
MDY,2007-11-02,138.2006
MDY,2007-11-05,136.6322
MDY,2007-11-06,138.6977
MDY,2007-11-07,136.0237
MDY,2007-11-08,135.8523
MDY,2007-11-09,133.9839
MDY,2007-11-12,131.6527
MDY,2007-11-13,135.0038
MDY,2007-11-14,135.0809
MDY,2007-11-15,132.9126
MDY,2007-11-16,132.3983
MDY,2007-11-19,130.3757
MDY,2007-11-20,130.7014
MDY,2007-11-21,128.1816
MDY,2007-11-23,130.0500
MDY,2007-11-26,127.8302
MDY,2007-11-27,129.1672
MDY,2007-11-28,133.0497
MDY,2007-11-29,132.8612
MDY,2007-11-30,134.4381
MDY,2007-12-03,133.7439
MDY,2007-12-04,133.2297
MDY,2007-12-05,135.2781
MDY,2007-12-06,137.6778
MDY,2007-12-07,138.1578
MDY,2007-12-10,139.3577
MDY,2007-12-11,135.1066
MDY,2007-12-12,135.8609
MDY,2007-12-13,135.4580
MDY,2007-12-14,133.1526
MDY,2007-12-17,131.3270
MDY,2007-12-18,131.8155
MDY,2007-12-19,132.2441
MDY,2007-12-20,134.2324
MDY,2007-12-21,135.7044
MDY,2007-12-24,137.0194
MDY,2007-12-26,136.9335
MDY,2007-12-27,134.7848
MDY,2007-12-28,134.5183
MDY,2007-12-31,133.3064
MDY,2008-01-02,132.4040
MDY,2008-01-03,131.4328
MDY,2008-01-04,127.7628
MDY,2008-01-07,126.9806
MDY,2008-01-08,124.0154
MDY,2008-01-09,124.7116
MDY,2008-01-10,125.6570
MDY,2008-01-11,124.2217
MDY,2008-01-14,125.4078
MDY,2008-01-15,122.5629
MDY,2008-01-16,122.0300
MDY,2008-01-17,118.4975
MDY,2008-01-18,117.4919
MDY,2008-01-22,117.2168
MDY,2008-01-23,120.2938
MDY,2008-01-24,121.2392
MDY,2008-01-25,120.3024
MDY,2008-01-28,123.3278
MDY,2008-01-29,124.1185
MDY,2008-01-30,122.2362
MDY,2008-01-31,125.3046
MDY,2008-02-01,128.6394
MDY,2008-02-04,127.2471
MDY,2008-02-05,124.4108
MDY,2008-02-06,122.9668
MDY,2008-02-07,124.3162
MDY,2008-02-08,123.8865
MDY,2008-02-11,124.6256
MDY,2008-02-12,125.1671
MDY,2008-02-13,126.3618
MDY,2008-02-14,124.3678
MDY,2008-02-15,124.2474
MDY,2008-02-19,125.0812
MDY,2008-02-20,126.1985
MDY,2008-02-21,124.7545
MDY,2008-02-22,125.0124
MDY,2008-02-25,128.0034
MDY,2008-02-26,128.8285
MDY,2008-02-27,128.3472
MDY,2008-02-28,126.8861
MDY,2008-02-29,123.9810
MDY,2008-03-03,123.3794
MDY,2008-03-04,122.6488
MDY,2008-03-05,123.5942
MDY,2008-03-06,120.1993
MDY,2008-03-07,118.9530
MDY,2008-03-10,117.0106
MDY,2008-03-11,120.7150
MDY,2008-03-12,119.9844
MDY,2008-03-13,121.2392
MDY,2008-03-14,119.4687
MDY,2008-03-17,116.5293
MDY,2008-03-18,121.3940
MDY,2008-03-19,117.8357
MDY,2008-03-20,119.7806
MDY,2008-03-24,123.4092
MDY,2008-03-25,124.1419
MDY,2008-03-26,122.6507
MDY,2008-03-27,121.8492
MDY,2008-03-28,121.3062
MDY,2008-03-31,121.6682
MDY,2008-04-01,125.9777
MDY,2008-04-02,126.5466
MDY,2008-04-03,127.2620
MDY,2008-04-04,127.4947
MDY,2008-04-07,127.6499
MDY,2008-04-08,128.2532
MDY,2008-04-09,126.1760
MDY,2008-04-10,127.4861
MDY,2008-04-11,125.2365
MDY,2008-04-14,125.1072
MDY,2008-04-15,125.5468
MDY,2008-04-16,129.4771
MDY,2008-04-17,128.9341
MDY,2008-04-18,129.8908
MDY,2008-04-21,130.6580
MDY,2008-04-22,129.2875
MDY,2008-04-23,129.0117
MDY,2008-04-24,129.5461
MDY,2008-04-25,132.2094
MDY,2008-04-28,132.3732
MDY,2008-04-29,131.6233
MDY,2008-04-30,131.3044
MDY,2008-05-01,133.1489
MDY,2008-05-02,133.3816
MDY,2008-05-05,132.9937
MDY,2008-05-06,134.3642
MDY,2008-05-07,133.0799
MDY,2008-05-08,133.1920
MDY,2008-05-09,133.6143
MDY,2008-05-12,135.1744
MDY,2008-05-13,136.3121
MDY,2008-05-14,136.4069
MDY,2008-05-15,138.2170
MDY,2008-05-16,138.4324
MDY,2008-05-19,138.5100
MDY,2008-05-20,138.2945
MDY,2008-05-21,136.0708
MDY,2008-05-22,136.0966
MDY,2008-05-23,134.2608
MDY,2008-05-27,135.3640
MDY,2008-05-28,137.0361
MDY,2008-05-29,137.1137
MDY,2008-05-30,138.4411
MDY,2008-06-02,137.0620
MDY,2008-06-03,137.3895
MDY,2008-06-04,137.5188
MDY,2008-06-05,140.7769
MDY,2008-06-06,136.7517
MDY,2008-06-09,136.8293
MDY,2008-06-10,135.7519
MDY,2008-06-11,133.6574
MDY,2008-06-12,133.9850
MDY,2008-06-13,135.8381
MDY,2008-06-16,136.5104
MDY,2008-06-17,136.9586
MDY,2008-06-18,135.7777
MDY,2008-06-19,136.2690
MDY,2008-06-20,134.1012
MDY,2008-06-23,133.6345
MDY,2008-06-24,132.2429
MDY,2008-06-25,132.9430
MDY,2008-06-26,129.6499
MDY,2008-06-27,128.8979
MDY,2008-06-30,128.6127
MDY,2008-07-01,128.5695
MDY,2008-07-02,124.7232
MDY,2008-07-03,123.5131
MDY,2008-07-07,122.4500
MDY,2008-07-08,125.3282
MDY,2008-07-09,123.7292
MDY,2008-07-10,124.4293
MDY,2008-07-11,123.2625
MDY,2008-07-14,122.2598
MDY,2008-07-15,121.1362
MDY,2008-07-16,123.9885
MDY,2008-07-17,125.2850
MDY,2008-07-18,125.2418
MDY,2008-07-21,126.6247
MDY,2008-07-22,127.9126
MDY,2008-07-23,128.3966
MDY,2008-07-24,124.7232
MDY,2008-07-25,124.7318
MDY,2008-07-28,123.5996
MDY,2008-07-29,126.1580
MDY,2008-07-30,128.1546
MDY,2008-07-31,126.2703
MDY,2008-08-01,125.8728
MDY,2008-08-04,123.5131
MDY,2008-08-05,126.1148
MDY,2008-08-06,127.1779
MDY,2008-08-07,125.3628
MDY,2008-08-08,127.6619
MDY,2008-08-11,129.2782
MDY,2008-08-12,128.0336
MDY,2008-08-13,128.2670
MDY,2008-08-14,129.2523
MDY,2008-08-15,129.5980
MDY,2008-08-18,127.7916
MDY,2008-08-19,126.4691
MDY,2008-08-20,126.8840
MDY,2008-08-21,126.6507
MDY,2008-08-22,127.9385
MDY,2008-08-25,125.6999
MDY,2008-08-26,126.3222
MDY,2008-08-27,127.6619
MDY,2008-08-28,129.4165
MDY,2008-08-29,128.2583
MDY,2008-09-02,126.9100
MDY,2008-09-03,126.1753
MDY,2008-09-04,123.2538
MDY,2008-09-05,123.2365
MDY,2008-09-08,125.2504
MDY,2008-09-09,120.4880
MDY,2008-09-10,122.1302
MDY,2008-09-11,123.0810
MDY,2008-09-12,125.0171
MDY,2008-09-15,118.9322
MDY,2008-09-16,121.9833
MDY,2008-09-17,115.9070
MDY,2008-09-18,121.6116
MDY,2008-09-19,126.9244
MDY,2008-09-22,121.7576
MDY,2008-09-23,119.2435
MDY,2008-09-24,118.3159
MDY,2008-09-25,119.4516
MDY,2008-09-26,118.3333
MDY,2008-09-29,109.9156
MDY,2008-09-30,114.6489
MDY,2008-10-01,114.2068
MDY,2008-10-02,107.4969
MDY,2008-10-03,104.2893
MDY,2008-10-06,99.7380
MDY,2008-10-07,93.3836
MDY,2008-10-08,93.2362
MDY,2008-10-09,85.2780
MDY,2008-10-10,87.2545
MDY,2008-10-13,97.0940
MDY,2008-10-14,94.2332
MDY,2008-10-15,83.4835
MDY,2008-10-16,88.1388
MDY,2008-10-17,86.8037
MDY,2008-10-20,91.5111
MDY,2008-10-21,88.8757
MDY,2008-10-22,84.6972
MDY,2008-10-23,80.9521
MDY,2008-10-24,77.4498
MDY,2008-10-27,74.4676
MDY,2008-10-28,83.0327
MDY,2008-10-29,83.1194
MDY,2008-10-30,88.3208
MDY,2008-10-31,89.0317
MDY,2008-11-03,89.6125
MDY,2008-11-04,91.6671
MDY,2008-11-05,87.1852
MDY,2008-11-06,82.9200
MDY,2008-11-07,86.3616
MDY,2008-11-10,83.0414
MDY,2008-11-11,80.8827
MDY,2008-11-12,76.6522
MDY,2008-11-13,83.7782
MDY,2008-11-14,77.5885
MDY,2008-11-17,77.2851
MDY,2008-11-18,78.4987
MDY,2008-11-19,71.7368
MDY,2008-11-20,65.5731
MDY,2008-11-21,68.6593
MDY,2008-11-24,74.5456
MDY,2008-11-25,76.2795
MDY,2008-11-26,80.3019
MDY,2008-11-28,81.1342
MDY,2008-12-01,72.8118
MDY,2008-12-02,76.0280
MDY,2008-12-03,77.5018
MDY,2008-12-04,75.3865
MDY,2008-12-05,78.4901
MDY,2008-12-08,82.2525
MDY,2008-12-09,79.8251
MDY,2008-12-10,81.9057
MDY,2008-12-11,78.0653
MDY,2008-12-12,80.3539
MDY,2008-12-15,78.2560
MDY,2008-12-16,83.1887
MDY,2008-12-17,83.7436
MDY,2008-12-18,82.8073
MDY,2008-12-19,82.6732
MDY,2008-12-22,81.1733
MDY,2008-12-23,79.9090
MDY,2008-12-24,80.4583
MDY,2008-12-26,81.4437
MDY,2008-12-29,80.5368
MDY,2008-12-30,83.1266
MDY,2008-12-31,84.7223
MDY,2009-01-02,87.0157
MDY,2009-01-05,87.3732
MDY,2009-01-06,88.5416
MDY,2009-01-07,85.8298
MDY,2009-01-08,86.2570
MDY,2009-01-09,83.9288
MDY,2009-01-12,81.6704
MDY,2009-01-13,82.5424
MDY,2009-01-14,79.3771
MDY,2009-01-15,80.4758
MDY,2009-01-16,81.8361
MDY,2009-01-20,76.9268
MDY,2009-01-21,80.4845
MDY,2009-01-22,78.4789
MDY,2009-01-23,79.3596
MDY,2009-01-26,79.8479
MDY,2009-01-27,81.0077
MDY,2009-01-28,84.1381
MDY,2009-01-29,81.3390
MDY,2009-01-30,79.0806
MDY,2009-02-02,79.1678
MDY,2009-02-03,79.9351
MDY,2009-02-04,79.9090
MDY,2009-02-05,80.9554
MDY,2009-02-06,84.1817
MDY,2009-02-09,83.8765
MDY,2009-02-10,80.3886
MDY,2009-02-11,80.3275
MDY,2009-02-12,80.9902
MDY,2009-02-13,80.1531
MDY,2009-02-17,76.6390
MDY,2009-02-18,75.8629
MDY,2009-02-19,74.6770
MDY,2009-02-20,74.0405
MDY,2009-02-23,71.0757
MDY,2009-02-24,74.0754
MDY,2009-02-25,73.2208
MDY,2009-02-26,72.1570
MDY,2009-02-27,71.6076
MDY,2009-03-02,67.1518
MDY,2009-03-03,66.6286
MDY,2009-03-04,68.5295
MDY,2009-03-05,65.3468
MDY,2009-03-06,64.9021
MDY,2009-03-09,64.2045
MDY,2009-03-10,68.6603
MDY,2009-03-11,68.9917
MDY,2009-03-12,72.0872
MDY,2009-03-13,72.4971
MDY,2009-03-16,71.5204
MDY,2009-03-17,74.1451
MDY,2009-03-18,76.5780
MDY,2009-03-19,75.9676
MDY,2009-03-20,73.7589
MDY,2009-03-23,79.3181
MDY,2009-03-24,77.7073
MDY,2009-03-25,78.2325
MDY,2009-03-26,81.3405
MDY,2009-03-27,79.3531
MDY,2009-03-30,76.7442
MDY,2009-03-31,77.5584
MDY,2009-04-01,78.6177
MDY,2009-04-02,81.9533
MDY,2009-04-03,83.4154
MDY,2009-04-06,82.4261
MDY,2009-04-07,79.7471
MDY,2009-04-08,80.9903
MDY,2009-04-09,85.2539
MDY,2009-04-13,85.1838
MDY,2009-04-14,83.1089
MDY,2009-04-15,84.0807
MDY,2009-04-16,86.3307
MDY,2009-04-17,87.3813
MDY,2009-04-20,83.0652
MDY,2009-04-21,85.2188
MDY,2009-04-22,85.4465
MDY,2009-04-23,85.2801
MDY,2009-04-24,87.3375
MDY,2009-04-27,86.6021
MDY,2009-04-28,86.8735
MDY,2009-04-29,89.1935
MDY,2009-04-30,89.0184
MDY,2009-05-01,88.9133
MDY,2009-05-04,92.5728
MDY,2009-05-05,91.9512
MDY,2009-05-06,92.6490
MDY,2009-05-07,90.3754
MDY,2009-05-08,93.1594
MDY,2009-05-11,91.3559
MDY,2009-05-12,90.3404
MDY,2009-05-13,86.5320
MDY,2009-05-14,87.7139
MDY,2009-05-15,87.0398
MDY,2009-05-18,90.1390
MDY,2009-05-19,90.5242
MDY,2009-05-20,89.7976
MDY,2009-05-21,88.4844
MDY,2009-05-22,87.7227
MDY,2009-05-26,91.1458
MDY,2009-05-27,89.7450
MDY,2009-05-28,90.1565
MDY,2009-05-29,91.6361
MDY,2009-06-01,95.0679
MDY,2009-06-02,95.5582
MDY,2009-06-03,93.9648
MDY,2009-06-04,95.2605
MDY,2009-06-05,95.0504
MDY,2009-06-08,94.4026
MDY,2009-06-09,95.2343
MDY,2009-06-10,95.0154
MDY,2009-06-11,95.2605
MDY,2009-06-12,95.1905
MDY,2009-06-15,92.8968
MDY,2009-06-16,91.2859
MDY,2009-06-17,91.2246
MDY,2009-06-18,91.8725
MDY,2009-06-19,91.9809
MDY,2009-06-22,88.8349
MDY,2009-06-23,88.4483
MDY,2009-06-24,89.6346
MDY,2009-06-25,91.9282
MDY,2009-06-26,91.9282
MDY,2009-06-29,92.7894
MDY,2009-06-30,92.4467
MDY,2009-07-01,93.2112
MDY,2009-07-02,90.5661
MDY,2009-07-06,89.7664
MDY,2009-07-07,87.5959
MDY,2009-07-08,87.3410
MDY,2009-07-09,87.4553
MDY,2009-07-10,87.3410
MDY,2009-07-13,89.5028
MDY,2009-07-14,90.1619
MDY,2009-07-15,92.9212
MDY,2009-07-16,94.2657
MDY,2009-07-17,93.9406
MDY,2009-07-20,95.3378
MDY,2009-07-21,95.5224
MDY,2009-07-22,95.9969
MDY,2009-07-23,98.5629
MDY,2009-07-24,99.3099
MDY,2009-07-27,99.7317
MDY,2009-07-28,99.5559
MDY,2009-07-29,98.8441
MDY,2009-07-30,100.1359
MDY,2009-07-31,100.1447
MDY,2009-08-03,102.3592
MDY,2009-08-04,103.2556
MDY,2009-08-05,102.8338
MDY,2009-08-06,101.9989
MDY,2009-08-07,104.4858
MDY,2009-08-10,104.0553
MDY,2009-08-11,102.5701
MDY,2009-08-12,103.9322
MDY,2009-08-13,104.8549
MDY,2009-08-14,103.2644
MDY,2009-08-17,100.2765
MDY,2009-08-18,101.6123
MDY,2009-08-19,102.3153
MDY,2009-08-20,103.4313
MDY,2009-08-21,105.4086
MDY,2009-08-24,105.1274
MDY,2009-08-25,105.5755
MDY,2009-08-26,105.4964
MDY,2009-08-27,105.8392
MDY,2009-08-28,105.9534
MDY,2009-08-31,104.5122
MDY,2009-09-01,102.3329
MDY,2009-09-02,101.8232
MDY,2009-09-03,103.1677
MDY,2009-09-04,104.5474
MDY,2009-09-08,105.9534
MDY,2009-09-09,107.2628
MDY,2009-09-10,108.3876
MDY,2009-09-11,108.6249
MDY,2009-09-14,109.9079
MDY,2009-09-15,110.8569
MDY,2009-09-16,112.9396
MDY,2009-09-17,112.0696
MDY,2009-09-18,112.2179
MDY,2009-09-21,111.9535
MDY,2009-09-22,112.5352
MDY,2009-09-23,111.1954
MDY,2009-09-24,109.2739
MDY,2009-09-25,108.6304
MDY,2009-09-28,110.7635
MDY,2009-09-29,111.1337
MDY,2009-09-30,110.4198
MDY,2009-10-01,107.2553
MDY,2009-10-02,106.1006
MDY,2009-10-05,108.4188
MDY,2009-10-06,109.9085
MDY,2009-10-07,109.8909
MDY,2009-10-08,111.3893
MDY,2009-10-09,112.3501
MDY,2009-10-12,112.5264
MDY,2009-10-13,111.9799
MDY,2009-10-14,114.0249
MDY,2009-10-15,114.3863
MDY,2009-10-16,113.2580
MDY,2009-10-19,114.4921
MDY,2009-10-20,113.4872
MDY,2009-10-21,112.3589
MDY,2009-10-22,113.7164
MDY,2009-10-23,112.2796
MDY,2009-10-26,111.1690
MDY,2009-10-27,109.8556
MDY,2009-10-28,106.3562
MDY,2009-10-29,108.5423
MDY,2009-10-30,105.4395
MDY,2009-11-02,105.9949
MDY,2009-11-03,107.2818
MDY,2009-11-04,106.6912
MDY,2009-11-05,109.3179
MDY,2009-11-06,109.0799
MDY,2009-11-09,111.7948
MDY,2009-11-10,111.6626
MDY,2009-11-11,112.4559
MDY,2009-11-12,110.8428
MDY,2009-11-13,111.9799
MDY,2009-11-16,113.6988
MDY,2009-11-17,113.6811
MDY,2009-11-18,113.1963
MDY,2009-11-19,110.9310
MDY,2009-11-20,110.2611
MDY,2009-11-23,111.3276
MDY,2009-11-24,111.0897
MDY,2009-11-25,111.8477
MDY,2009-11-27,109.5559
MDY,2009-11-30,109.8644
MDY,2009-12-01,111.4986
MDY,2009-12-02,112.2003
MDY,2009-12-03,110.9751
MDY,2009-12-04,112.5441
MDY,2009-12-07,112.4647
MDY,2009-12-08,111.5480
MDY,2009-12-09,111.6362
MDY,2009-12-10,112.3589
MDY,2009-12-11,113.3374
MDY,2009-12-14,114.8446
MDY,2009-12-15,114.7565
MDY,2009-12-16,115.3823
MDY,2009-12-17,114.4833
MDY,2009-12-18,114.8518
MDY,2009-12-21,116.1347
MDY,2009-12-22,117.2849
MDY,2009-12-23,118.1432
MDY,2009-12-24,118.7360
MDY,2009-12-28,118.6740
MDY,2009-12-29,118.4794
MDY,2009-12-30,118.0370
MDY,2009-12-31,116.5594
MDY,2010-01-04,118.5148
MDY,2010-01-05,118.8156
MDY,2010-01-06,119.4615
MDY,2010-01-07,120.0277
MDY,2010-01-08,120.7798
MDY,2010-01-11,120.5409
MDY,2010-01-12,119.1695
MDY,2010-01-13,120.6913
MDY,2010-01-14,120.9213
MDY,2010-01-15,119.3022
MDY,2010-01-19,120.8240
MDY,2010-01-20,119.8773
MDY,2010-01-21,118.3201
MDY,2010-01-22,115.8339
MDY,2010-01-25,116.1878
MDY,2010-01-26,115.7454
MDY,2010-01-27,115.9136
MDY,2010-01-28,114.4625
MDY,2010-01-29,112.8080
MDY,2010-02-01,114.4891
MDY,2010-02-02,116.0994
MDY,2010-02-03,115.5596
MDY,2010-02-04,111.7728
MDY,2010-02-05,112.0825
MDY,2010-02-08,111.2685
MDY,2010-02-09,112.6753
MDY,2010-02-10,112.6488
MDY,2010-02-11,114.2060
MDY,2010-02-12,114.9226
MDY,2010-02-16,116.8780
MDY,2010-02-17,117.7096
MDY,2010-02-18,118.5767
MDY,2010-02-19,118.7891
MDY,2010-02-22,118.9572
MDY,2010-02-23,117.3469
MDY,2010-02-24,118.4086
MDY,2010-02-25,118.6829
MDY,2010-02-26,118.5148
MDY,2010-03-01,120.7002
MDY,2010-03-02,121.5230
MDY,2010-03-03,122.0892
MDY,2010-03-04,122.1246
MDY,2010-03-05,123.8588
MDY,2010-03-08,124.0977
MDY,2010-03-09,124.1331
MDY,2010-03-10,125.1417
MDY,2010-03-11,125.6991
MDY,2010-03-12,126.0619
MDY,2010-03-15,125.7522
MDY,2010-03-16,127.2121
MDY,2010-03-17,128.1145
MDY,2010-03-18,127.5129
MDY,2010-03-19,126.1469
MDY,2010-03-22,127.6996
MDY,2010-03-23,128.8441
MDY,2010-03-24,127.6641
MDY,2010-03-25,126.8123
MDY,2010-03-26,126.5639
MDY,2010-03-29,127.6818
MDY,2010-03-30,127.8947
MDY,2010-03-31,127.0164
MDY,2010-04-01,128.3739
MDY,2010-04-05,130.3701
MDY,2010-04-06,131.0089
MDY,2010-04-07,130.0951
MDY,2010-04-08,129.8555
MDY,2010-04-09,131.1775
MDY,2010-04-12,131.3461
MDY,2010-04-13,131.8163
MDY,2010-04-14,133.7505
MDY,2010-04-15,133.7239
MDY,2010-04-16,132.0736
MDY,2010-04-19,131.6655
MDY,2010-04-20,133.3956
MDY,2010-04-21,133.8126
MDY,2010-04-22,135.4096
MDY,2010-04-23,136.6606
MDY,2010-04-26,136.2969
MDY,2010-04-27,132.8721
MDY,2010-04-28,133.2536
MDY,2010-04-29,135.2588
MDY,2010-04-30,132.3132
MDY,2010-05-03,134.5756
MDY,2010-05-04,130.7516
MDY,2010-05-05,129.4030
MDY,2010-05-06,125.1000
MDY,2010-05-07,121.9059
MDY,2010-05-10,128.2053
MDY,2010-05-11,128.6045
MDY,2010-05-12,131.5324
MDY,2010-05-13,130.3258
MDY,2010-05-14,127.2737
MDY,2010-05-17,127.4156
MDY,2010-05-18,125.6767
MDY,2010-05-19,124.3636
MDY,2010-05-20,119.1023
MDY,2010-05-21,120.9300
MDY,2010-05-24,119.7499
MDY,2010-05-25,119.5636
MDY,2010-05-26,119.8475
MDY,2010-05-27,124.4257
MDY,2010-05-28,122.9795
MDY,2010-06-01,119.8653
MDY,2010-06-02,122.9262
MDY,2010-06-03,123.8401
MDY,2010-06-04,118.7829
MDY,2010-06-07,116.4317
MDY,2010-06-08,116.9285
MDY,2010-06-09,117.3012
MDY,2010-06-10,121.1074
MDY,2010-06-11,122.2253
MDY,2010-06-14,122.9529
MDY,2010-06-15,125.6500
MDY,2010-06-16,125.3484
MDY,2010-06-17,125.0556
